,Emp_ID,Emp_name,PayDate,Description,Hours,Amount
153,014SARAI,Sarah Ilyas,Employee Total,"['Normal Hours', 'Time/Half Hours', 'Sick Leave', 'Annual Leave', 'Other Leave - Bereavement', 'Other Leave - Birthday', 'Other Leave - Public Holiday', '60% Sun Perm Ldg', 'First Aid - Retail Hourly Rate', 'First Aid- Retail award - wkly', 'Leave Loading 17.5%', 'Public Holiday - worked', 'Sat Perm Loading', ""ZZZFirst Aid -hourly retail award (don't us"", 'e)', 'Gross Taxable Total', 'Tax (Incl Adjust)', 'Reimburse expenses', 'Reimburse expenses- Flu Vax', 'SUPER SUPER VOL CONT $', 'Net Pay', 'Superannuation']","['4726.5', '33.25', '134.5', '238.5', '7', '16', '63', '7.5', '936.5', '0', '0', '41', '365.5', '0', nan, '0', '0', '0', '0', '0', '0', '0']","['99344.34', '1019.38', '2885.2', '5048.79', '147.5', '342.68', '1338.16', '91.79', '271.76', '42.08', '883.5', '1985.12', '1992.62', '512.27', nan, '115939.19', '-17281', '14.95', '19.99', '-3650', '95043.13', '10755.18']"
0,015JIYAA,Jiya Ali,14-02-83,"['Normal Hours', 'Gross Taxable Total', 'Tax (Incl Adjust)', 'Net Pay']","['7.5', '0', '0', '0']","['152.99', '152.99', '0', '152.99']"
1,015JIYAA,Jiya Ali,21-02-83,"['Normal Hours', '60% Sun Perm Ldg', 'Gross Taxable Total', 'Tax (Incl Adjust)', 'Net Pay', 'Superannuation']","['37', '7', '0', '0', '0', '0']","['754.74', '85.67', '840.41', '-127', '713.41', '94.37']"
2,015JIYAA,Jiya Ali,28-02-83,"['Normal Hours', '60% Sun Perm Ldg', 'Gross Taxable Total', 'Tax (Incl Adjust)', 'Net Pay', 'Superannuation']","['31.25', '6.5', '0', '0', '0', '0']","['637.45', '79.55', '717', '-84', '633', '68.12']"
3,015JIYAA,Jiya Ali,07-03-83,"['Normal Hours', '60% Sun Perm Ldg', 'Gross Taxable Total', 'Tax (Incl Adjust)', 'Net Pay', 'Superannuation']","['30', '6.5', '0', '0', '0', '0']","['611.95', '79.55', '691.5', '-78', '613.5', '65.69']"
4,015JIYAA,Jiya Ali,14-03-83,"['Normal Hours', '60% Sun Perm Ldg', 'Public Holiday - worked', 'Gross Taxable Total', 'Tax (Incl Adjust)', 'Net Pay', 'Superannuation']","['34.5', '6.5', '7.5', '0', '0', '0', '0']","['703.74', '79.55', '382.47', '1165.76', '-240', '925.76', '110.75']"
5,015JIYAA,Jiya Ali,21-03-83,"['Normal Hours', '60% Sun Perm Ldg', 'Gross Taxable Total', 'Tax (Incl Adjust)', 'Net Pay', 'Superannuation']","['36.5', '6.5', '0', '0', '0', '0']","['744.54', '79.55', '824.09', '-121', '703.09', '78.29']"
6,015JIYAA,Jiya Ali,28-03-83,"['Normal Hours', 'Sick Leave', '60% Sun Perm Ldg', 'Gross Taxable Total', 'Tax (Incl Adjust)', 'Net Pay', 'Superannuation', nan, 'Employee Previous Earnings', 'Shahzeb AnsariPTY LTD', nan, nan, nan, nan, nan, 'Description']","['31', '5.5', '6.5', '0', '0', '0', '0', nan, nan, nan, nan, nan, nan, nan, nan, 'Hours']","['632.35', '112.19', '79.55', '824.09', '-121', '703.09', '78.29', nan, nan, nan, 'Page 180 of 553', nan, nan, nan, nan, 'Amount']"
7,015JIYAA,Jiya Ali,04-04-83,"['Normal Hours', 'Time/Half Hours', '60% Sun Perm Ldg', 'Gross Taxable Total', 'Tax (Incl Adjust)', 'Net Pay', 'Superannuation']","['35', '1.5', '6.5', '0', '0', '0', '0']","['713.94', '45.9', '79.55', '839.39', '-127', '712.39', '75.38']"
8,015JIYAA,Jiya Ali,11-04-83,"['Normal Hours', '60% Sun Perm Ldg', 'Gross Taxable Total', 'Tax (Incl Adjust)', 'Net Pay', 'Superannuation']","['37.5', '6.5', '0', '0', '0', '0']","['764.94', '79.55', '844.49', '-128', '716.49', '80.23']"
9,015JIYAA,Jiya Ali,18-04-83,"['Normal Hours', 'Other Leave - Public Holiday', '60% Sun Perm Ldg', 'Public Holiday - worked', 'Gross Taxable Total', 'Tax (Incl Adjust)', 'Net Pay', 'Superannuation']","['14', '7.5', '6.5', '15', '0', '0', '0', '0']","['285.58', '152.99', '79.55', '764.94', '1283.06', '-281', '1002.06', '121.89']"
10,015JIYAA,Jiya Ali,25-04-83,"['Normal Hours', 'Sick Leave', '60% Sun Perm Ldg', 'Gross Taxable Total', 'Tax (Incl Adjust)', 'Net Pay', 'Superannuation']","['30', '7.5', '6.5', '0', '0', '0', '0']","['611.95', '152.99', '79.55', '844.49', '-128', '716.49', '80.23']"
11,015JIYAA,Jiya Ali,02-05-83,"['Normal Hours', 'Time/Half Hours', '60% Sun Perm Ldg', 'Gross Taxable Total', 'Tax (Incl Adjust)', 'Net Pay', 'Superannuation']","['38.5', '1', '6.5', '0', '0', '0', '0']","['785.33', '30.6', '79.55', '895.48', '-146', '749.48', '82.16']"
12,015JIYAA,Jiya Ali,09-05-83,"['Normal Hours', '60% Sun Perm Ldg', 'Gross Taxable Total', 'Tax (Incl Adjust)', 'Net Pay', 'Superannuation', nan, 'Employee Previous Earnings', 'Shahzeb AnsariPTY LTD', nan, nan, nan, nan, nan, 'Description']","['36.5', '6.5', '0', '0', '0', '0', nan, nan, nan, nan, nan, nan, nan, nan, 'Hours']","['744.54', '79.55', '824.09', '-121', '703.09', '78.29', nan, nan, nan, 'Page 181 of 553', nan, nan, nan, nan, 'Amount']"
13,015JIYAA,Jiya Ali,16-05-83,"['Normal Hours', '60% Sun Perm Ldg', 'Gross Taxable Total', 'Tax (Incl Adjust)', 'Net Pay', 'Superannuation']","['36.5', '6.5', '0', '0', '0', '0']","['744.54', '79.55', '824.09', '-121', '703.09', '78.29']"
14,015JIYAA,Jiya Ali,23-05-83,"['Normal Hours', 'Annual Leave', '60% Sun Perm Ldg', 'Leave Loading 17.5%', 'Gross Taxable Total', 'Tax (Incl Adjust)', 'Net Pay', 'Superannuation']","['28', '7', '6.5', '0', '0', '0', '0', '0']","['571.15', '142.79', '79.55', '24.99', '818.48', '-119', '699.48', '75.38']"
15,015JIYAA,Jiya Ali,30-05-83,"['Normal Hours', '60% Sun Perm Ldg', 'Gross Taxable Total', 'Tax (Incl Adjust)', 'Net Pay', 'Superannuation']","['35', '6.5', '0', '0', '0', '0']","['713.94', '79.55', '793.49', '-111', '682.49', '75.38']"
16,015JIYAA,Jiya Ali,06-06-83,"['Normal Hours', '60% Sun Perm Ldg', 'Gross Taxable Total', 'Tax (Incl Adjust)', 'Net Pay', 'Superannuation']","['35', '6.5', '0', '0', '0', '0']","['713.94', '79.55', '793.49', '-111', '682.49', '75.38']"
17,015JIYAA,Jiya Ali,13-06-83,"['Normal Hours', 'Sick Leave', '60% Sun Perm Ldg', 'Public Holiday - worked', 'Gross Taxable Total', 'Tax (Incl Adjust)', 'Net Pay', 'Superannuation']","['20', '7.5', '6.5', '7.5', '0', '0', '0', '0']","['407.97', '152.99', '79.55', '382.47', '1022.98', '-190', '832.98', '97.18']"
18,015JIYAA,Jiya Ali,20-06-83,"['Normal Hours', 'Gross Taxable Total', 'Tax (Incl Adjust)', 'Net Pay', 'Superannuation', nan, 'Employee Previous Earnings', 'Shahzeb AnsariPTY LTD', nan, nan, nan, nan, nan, 'Description']","['28.5', '0', '0', '0', '0', nan, nan, nan, nan, nan, nan, nan, nan, 'Hours']","['581.35', '581.35', '-55', '526.35', '55.23', nan, nan, nan, 'Page 182 of 553', nan, nan, nan, nan, 'Amount']"
19,015JIYAA,Jiya Ali,27-06-83,"['Normal Hours', 'Sick Leave', '60% Sun Perm Ldg', 'Gross Taxable Total', 'Tax (Incl Adjust)', 'Net Pay', 'Superannuation']","['30.5', '4.5', '6.5', '0', '0', '0', '0']","['622.15', '91.79', '79.55', '793.49', '-111', '682.49', '75.38']"
20,015JIYAA,Jiya Ali,04-07-83,"['Normal Hours', '60% Sun Perm Ldg', 'Gross Taxable Total', 'Tax (Incl Adjust)', 'Net Pay', 'Superannuation']","['35', '6.5', '0', '0', '0', '0']","['713.94', '79.55', '793.49', '-111', '682.49', '75.38']"
21,015JIYAA,Jiya Ali,11-07-83,"['Normal Hours', 'Annual Leave', '60% Sun Perm Ldg', 'Leave Loading 17.5%', 'Gross Taxable Total', 'Tax (Incl Adjust)', 'Net Pay', 'Superannuation']","['29', '7.5', '7.5', '0', '0', '0', '0', '0']","['611.07', '158.04', '94.82', '27.66', '891.59', '-145', '746.59', '82.07']"
22,015JIYAA,Jiya Ali,18-07-83,"['Normal Hours', '60% Sun Perm Ldg', 'Gross Taxable Total', 'Tax (Incl Adjust)', 'Net Pay', 'Superannuation']","['36', '6.5', '0', '0', '0', '0']","['758.57', '82.18', '840.75', '-127', '713.75', '79.87']"
23,015JIYAA,Jiya Ali,25-07-83,"['Normal Hours', '60% Sun Perm Ldg', 'Gross Taxable Total', 'Tax (Incl Adjust)', 'Net Pay', 'Superannuation']","['36.5', '6.5', '0', '0', '0', '0']","['769.11', '82.18', '851.29', '-131', '720.29', '80.87']"
24,015JIYAA,Jiya Ali,01-08-83,"['Normal Hours', '60% Sun Perm Ldg', 'Gross Taxable Total', 'Tax (Incl Adjust)', 'Net Pay', 'Superannuation', nan, 'Employee Previous Earnings', 'Shahzeb AnsariPTY LTD', nan, nan, nan, nan, nan, 'Description']","['34.5', '6.5', '0', '0', '0', '0', nan, nan, nan, nan, nan, nan, nan, nan, 'Hours']","['726.96', '82.18', '809.14', '-116', '693.14', '76.87', nan, nan, nan, 'Page 183 of 553', nan, nan, nan, nan, 'Amount']"
25,015JIYAA,Jiya Ali,08-08-83,"['Normal Hours', 'Annual Leave', '60% Sun Perm Ldg', 'Leave Loading 17.5%', 'Gross Taxable Total', 'Tax (Incl Adjust)', 'Net Pay', 'Superannuation']","['27.5', '7.5', '6.5', '0', '0', '0', '0', '0']","['579.46', '158.04', '82.18', '27.66', '847.34', '-129', '718.34', '77.87']"
26,015JIYAA,Jiya Ali,15-08-83,"['Normal Hours', 'Sick Leave', '60% Sun Perm Ldg', 'Gross Taxable Total', 'Tax (Incl Adjust)', 'Net Pay', 'Superannuation']","['28', '7', '6.5', '0', '0', '0', '0']","['590', '147.5', '82.18', '819.68', '-120', '699.68', '77.87']"
27,015JIYAA,Jiya Ali,22-08-83,"['Normal Hours', '60% Sun Perm Ldg', 'Gross Taxable Total', 'Tax (Incl Adjust)', 'Net Pay', 'Superannuation']","['35', '6.5', '0', '0', '0', '0']","['737.5', '82.18', '819.68', '-120', '699.68', '77.87']"
28,015JIYAA,Jiya Ali,29-08-83,"['Normal Hours', '60% Sun Perm Ldg', 'Gross Taxable Total', 'Tax (Incl Adjust)', 'Net Pay', 'Superannuation']","['34.75', '6.25', '0', '0', '0', '0']","['732.23', '79.02', '811.25', '-117', '694.25', '77.07']"
29,015JIYAA,Jiya Ali,05-09-83,"['Normal Hours', 'Sick Leave', 'Annual Leave', '60% Sun Perm Ldg', 'Leave Loading 17.5%', 'Gross Taxable Total', 'Tax (Incl Adjust)', 'Net Pay', 'Superannuation']","['20.5', '7', '7.5', '6.5', '0', '0', '0', '0', '0']","['431.96', '147.5', '158.04', '82.18', '27.66', '847.34', '-129', '718.34', '77.87']"
30,015JIYAA,Jiya Ali,12-09-83,"['Normal Hours', '60% Sun Perm Ldg', 'Gross Taxable Total', 'Tax (Incl Adjust)', 'Net Pay', 'Superannuation', nan, 'Employee Previous Earnings', 'Shahzeb AnsariPTY LTD', nan, nan, nan, nan, nan, 'Description']","['35', '6.5', '0', '0', '0', '0', nan, nan, nan, nan, nan, nan, nan, nan, 'Hours']","['737.5', '82.18', '819.68', '-120', '699.68', '77.87', nan, nan, nan, 'Page 184 of 553', nan, nan, nan, nan, 'Amount']"
31,015JIYAA,Jiya Ali,19-09-83,"['Normal Hours', 'Sick Leave', '60% Sun Perm Ldg', 'Gross Taxable Total', 'Tax (Incl Adjust)', 'Net Pay', 'Superannuation']","['16.5', '4', '6.5', '0', '0', '0', '0']","['347.68', '84.29', '82.18', '514.15', '-40', '474.15', '48.84']"
32,015JIYAA,Jiya Ali,26-09-83,"['Normal Hours', '60% Sun Perm Ldg', 'Gross Taxable Total', 'Tax (Incl Adjust)', 'Net Pay', 'Superannuation']","['37', '6.5', '0', '0', '0', '0']","['779.64', '82.18', '861.82', '-134', '727.82', '81.87']"
33,015JIYAA,Jiya Ali,03-10-83,"['Normal Hours', '60% Sun Perm Ldg', 'Public Holiday - worked', 'Gross Taxable Total', 'Tax (Incl Adjust)', 'Net Pay', 'Superannuation']","['24', '6.5', '7.5', '0', '0', '0', '0']","['505.71', '82.18', '355.58', '943.47', '-163', '780.47', '89.63']"
34,015JIYAA,Jiya Ali,10-10-83,"['Normal Hours', '60% Sun Perm Ldg', 'Gross Taxable Total', 'Tax (Incl Adjust)', 'Net Pay', 'Superannuation']","['35', '6.5', '0', '0', '0', '0']","['737.5', '82.18', '819.68', '-120', '699.68', '77.87']"
35,015JIYAA,Jiya Ali,17-10-83,"['Normal Hours', '60% Sun Perm Ldg', 'Gross Taxable Total', 'Tax (Incl Adjust)', 'Net Pay', 'Superannuation']","['27.5', '6.5', '0', '0', '0', '0']","['579.46', '82.18', '661.64', '-72', '589.64', '62.86']"
36,015JIYAA,Jiya Ali,24-10-83,"['Normal Hours', '60% Sun Perm Ldg', 'Gross Taxable Total', 'Tax (Incl Adjust)', 'Net Pay', 'Superannuation']","['36.5', '7.5', '0', '0', '0', '0']","['769.11', '94.82', '863.93', '-135', '728.93', '82.07']"
37,015JIYAA,Jiya Ali,31-10-83,"['Normal Hours', 'Gross Taxable Total', 'Tax (Incl Adjust)', 'Net Pay', 'Superannuation', nan, 'Employee Previous Earnings', 'Shahzeb AnsariPTY LTD', nan, nan, nan, nan, nan, 'Description']","['29', '0', '0', '0', '0', nan, nan, nan, nan, nan, nan, nan, nan, 'Hours']","['611.07', '611.07', '-61', '550.07', '58.05', nan, nan, nan, 'Page 185 of 553', nan, nan, nan, nan, 'Amount']"
38,015JIYAA,Jiya Ali,07-11-83,"['Normal Hours', 'Annual Leave', 'Leave Loading 17.5%', 'Gross Taxable Total', 'Tax (Incl Adjust)', 'Net Pay', 'Superannuation']","['21', '7.5', '0', '0', '0', '0', '0']","['442.5', '158.04', '27.66', '628.2', '-65', '563.2', '57.05']"
39,015JIYAA,Jiya Ali,14-11-83,"['Normal Hours', 'Gross Taxable Total', 'Tax (Incl Adjust)', 'Net Pay', 'Superannuation']","['17.25', '0', '0', '0', '0']","['363.48', '363.48', '-2', '361.48', '34.53']"
40,015JIYAA,Jiya Ali,30-01-84,"['Annual Leave', 'Leave Loading 17.5%', 'Gross Taxable Total', 'Tax (Incl Adjust)', 'Net Pay', 'Superannuation']","['65.56', '0', '0', '0', '0', '0']","['1381.44', '241.75', '1623.19', '-398', '1225.19', '131.24']"
41,015JIYAA,Jiya Ali,13-03-84,"['Normal Hours', 'Gross Taxable Total', 'Tax (Incl Adjust)', 'Net Pay']","['6.5', '0', '0', '0']","['171.21', '171.21', '0', '171.21']"
42,015JIYAA,Jiya Ali,27-03-84,"['Normal Hours', 'Gross Taxable Total', 'Tax (Incl Adjust)', 'Net Pay']","['6.5', '0', '0', '0']","['171.21', '171.21', '0', '171.21']"
43,015JIYAA,Jiya Ali,10-04-84,"['Normal Hours', 'Gross Taxable Total', 'Tax (Incl Adjust)', 'Net Pay']","['7.5', '0', '0', '0']","['197.54', '197.54', '0', '197.54']"
44,015JIYAA,Jiya Ali,24-04-84,"['Normal Hours', 'Gross Taxable Total', 'Tax (Incl Adjust)', 'Net Pay']","['7.5', '0', '0', '0']","['197.54', '197.54', '0', '197.54']"
45,015JIYAA,Jiya Ali,01-05-84,"['Normal Hours', 'Gross Taxable Total', 'Tax (Incl Adjust)', 'Net Pay']","['4', '0', '0', '0']","['105.36', '105.36', '0', '105.36']"
46,015JIYAA,Jiya Ali,08-05-84,"['Normal Hours', 'Gross Taxable Total', 'Tax (Incl Adjust)', 'Net Pay', nan, 'Employee Previous Earnings', 'Shahzeb AnsariPTY LTD', nan, nan, nan, nan, nan, 'Description']","['6.5', '0', '0', '0', nan, nan, nan, nan, nan, nan, nan, nan, 'Hours']","['171.21', '171.21', '0', '171.21', nan, nan, nan, 'Page 186 of 553', nan, nan, nan, nan, 'Amount']"
47,015JIYAA,Jiya Ali,22-05-84,"['Normal Hours', 'Gross Taxable Total', 'Tax (Incl Adjust)', 'Net Pay']","['6.5', '0', '0', '0']","['171.21', '171.21', '0', '171.21']"
48,015JIYAA,Jiya Ali,05-06-84,"['Normal Hours', 'Gross Taxable Total', 'Tax (Incl Adjust)', 'Net Pay']","['6.5', '0', '0', '0']","['171.21', '171.21', '0', '171.21']"
49,015JIYAA,Jiya Ali,19-06-84,"['Normal Hours', 'Gross Taxable Total', 'Tax (Incl Adjust)', 'Net Pay']","['6.5', '0', '0', '0']","['171.21', '171.21', '0', '171.21']"
50,015JIYAA,Jiya Ali,26-06-84,"['Normal Hours', 'Sun Cas Ldg', 'Gross Taxable Total', 'Tax (Incl Adjust)', 'Net Pay', 'Superannuation']","['7.5', '7.5', '0', '0', '0', '0']","['197.54', '138.28', '335.82', '0', '335.82', '64.43']"
51,015JIYAA,Jiya Ali,03-07-84,"['Normal Hours', 'Gross Taxable Total', 'Tax (Incl Adjust)', 'Net Pay']","['6.5', '0', '0', '0']","['171.21', '171.21', '0', '171.21']"
52,015JIYAA,Jiya Ali,10-07-84,"['Normal Hours', 'Sun Cas Ldg', 'Gross Taxable Total', 'Tax (Incl Adjust)', 'Net Pay', 'Superannuation']","['7.5', '7.5', '0', '0', '0', '0']","['204.46', '143.12', '347.58', '0', '347.58', '49.29']"
53,015JIYAA,Jiya Ali,17-07-84,"['Normal Hours', 'Sat Casual Ldg', 'Sun Cas Ldg', 'Gross Taxable Total', 'Tax (Incl Adjust)', 'Net Pay', 'Superannuation']","['12', '6.5', '5.5', '0', '0', '0', '0']","['327.13', '14.18', '104.96', '446.27', '-20', '426.27', '42.4']"
54,015JIYAA,Jiya Ali,24-07-84,"['Normal Hours', 'Sat Casual Ldg', 'Sun Cas Ldg', 'Gross Taxable Total', 'Tax (Incl Adjust)', 'Net Pay', 'Superannuation', nan, 'Employee Previous Earnings', 'Shahzeb AnsariPTY LTD', nan, nan, nan, nan, nan, 'Description']","['14.75', '7.25', '7.5', '0', '0', '0', '0', nan, nan, nan, nan, nan, nan, nan, nan, 'Hours']","['402.1', '15.81', '143.12', '561.03', '-51', '510.03', '53.3', nan, nan, nan, 'Page 187 of 553', nan, nan, nan, nan, 'Amount']"
55,015JIYAA,Jiya Ali,31-07-84,"['Normal Hours', 'Sat Casual Ldg', 'Gross Taxable Total', 'Tax (Incl Adjust)', 'Net Pay', 'Superannuation']","['7.5', '7.5', '0', '0', '0', '0']","['204.46', '16.36', '220.82', '0', '220.82', '20.98']"
56,015JIYAA,Jiya Ali,07-08-84,"['Normal Hours', 'Sat Casual Ldg', 'Gross Taxable Total', 'Tax (Incl Adjust)', 'Net Pay']","['4', '4', '0', '0', '0']","['109.04', '8.72', '117.76', '0', '117.76']"
57,015JIYAA,Jiya Ali,21-08-84,"['Normal Hours', 'Sat Casual Ldg', 'Gross Taxable Total', 'Tax (Incl Adjust)', 'Net Pay']","['5.5', '5.5', '0', '0', '0']","['149.94', '11.99', '161.93', '0', '161.93']"
58,015JIYAA,Jiya Ali,11-09-84,"['Normal Hours', 'Sat Casual Ldg', 'Gross Taxable Total', 'Tax (Incl Adjust)', 'Net Pay']","['8.5', '8.5', '0', '0', '0']","['231.72', '18.54', '250.26', '0', '250.26']"
59,015JIYAA,Jiya Ali,18-09-84,"['Normal Hours', 'Sat Casual Ldg', 'Sun Cas Ldg', 'Gross Taxable Total', 'Tax (Incl Adjust)', 'Net Pay', 'Superannuation']","['10.5', '5', '5.5', '0', '0', '0', '0']","['286.24', '10.9', '104.96', '402.1', '-9', '393.1', '61.97']"
60,015JIYAA,Jiya Ali,25-09-84,"['Normal Hours', 'Sat Casual Ldg', 'Sun Cas Ldg', 'Gross Taxable Total', 'Tax (Incl Adjust)', 'Net Pay', 'Superannuation']","['16', '8.5', '7.5', '0', '0', '0', '0']","['436.18', '18.54', '143.12', '597.84', '-58', '539.84', '56.79']"
61,015JIYAA,Jiya Ali,02-10-84,"['Normal Hours', 'Sat Casual Ldg', 'Gross Taxable Total', 'Tax (Incl Adjust)', 'Net Pay', nan, 'Employee Previous Earnings', 'Shahzeb AnsariPTY LTD', nan, nan, nan, nan, nan, 'Description']","['6.5', '6.5', '0', '0', '0', nan, nan, nan, nan, nan, nan, nan, nan, 'Hours']","['177.2', '14.18', '191.38', '0', '191.38', nan, nan, nan, 'Page 188 of 553', nan, nan, nan, nan, 'Amount']"
62,015JIYAA,Jiya Ali,09-10-84,"['Normal Hours', 'Sat Casual Ldg', 'Gross Taxable Total', 'Tax (Incl Adjust)', 'Net Pay']","['6.5', '6.5', '0', '0', '0']","['177.2', '14.18', '191.38', '0', '191.38']"
63,015JIYAA,Jiya Ali,16-10-84,"['Normal Hours', 'Sun Cas Ldg', 'Gross Taxable Total', 'Tax (Incl Adjust)', 'Net Pay', 'Superannuation']","['6.5', '6.5', '0', '0', '0', '0']","['177.2', '124.04', '301.24', '0', '301.24', '64.98']"
64,015JIYAA,Jiya Ali,23-10-84,"['Normal Hours', 'Sat Casual Ldg', 'Gross Taxable Total', 'Tax (Incl Adjust)', 'Net Pay', 'Superannuation']","['6.5', '6.5', '0', '0', '0', '0']","['177.2', '14.18', '191.38', '0', '191.38', '18.18']"
65,015JIYAA,Jiya Ali,30-10-84,"['Normal Hours', 'Sat Casual Ldg', 'Sun Cas Ldg', 'Gross Taxable Total', 'Tax (Incl Adjust)', 'Net Pay', 'Superannuation']","['20.5', '8.5', '7.5', '0', '0', '0', '0']","['558.85', '18.54', '143.12', '720.51', '-85', '635.51', '68.45']"
66,015JIYAA,Jiya Ali,06-11-84,"['Normal Hours', 'Sat Casual Ldg', 'Gross Taxable Total', 'Tax (Incl Adjust)', 'Net Pay']","['8.5', '8.5', '0', '0', '0']","['231.72', '18.54', '250.26', '0', '250.26']"
67,015JIYAA,Jiya Ali,13-11-84,"['Normal Hours', 'Sat Casual Ldg', 'Sun Cas Ldg', 'Gross Taxable Total', 'Tax (Incl Adjust)', 'Net Pay', 'Superannuation']","['12', '6.5', '5.5', '0', '0', '0', '0']","['327.13', '14.18', '104.96', '446.27', '-20', '426.27', '66.17']"
68,015JIYAA,Jiya Ali,20-11-84,"['Normal Hours', 'Sat Casual Ldg', 'Gross Taxable Total', 'Tax (Incl Adjust)', 'Net Pay', 'Superannuation', nan, 'Employee Previous Earnings', 'Shahzeb AnsariPTY LTD', nan, nan, nan, nan, nan, 'Description']","['6.5', '6.5', '0', '0', '0', '0', nan, nan, nan, nan, nan, nan, nan, nan, 'Hours']","['177.2', '14.18', '191.38', '0', '191.38', '18.18', nan, nan, nan, 'Page 189 of 553', nan, nan, nan, nan, 'Amount']"
69,015JIYAA,Jiya Ali,27-11-84,"['Normal Hours', 'Sat Casual Ldg', 'Gross Taxable Total', 'Tax (Incl Adjust)', 'Net Pay', 'Superannuation']","['6.5', '6.5', '0', '0', '0', '0']","['177.2', '14.18', '191.38', '0', '191.38', '18.18']"
70,015JIYAA,Jiya Ali,04-12-84,"['Normal Hours', 'Sat Casual Ldg', 'Gross Taxable Total', 'Tax (Incl Adjust)', 'Net Pay']","['8.5', '8.5', '0', '0', '0']","['231.72', '18.54', '250.26', '0', '250.26']"
71,015JIYAA,Jiya Ali,11-12-84,"['Normal Hours', 'Sun Cas Ldg', 'Gross Taxable Total', 'Tax (Incl Adjust)', 'Net Pay', 'Superannuation']","['12', '6', '0', '0', '0', '0']","['327.13', '114.5', '441.63', '-18', '423.63', '65.73']"
72,015JIYAA,Jiya Ali,18-12-84,"['Normal Hours', 'Sat Casual Ldg', 'Gross Taxable Total', 'Tax (Incl Adjust)', 'Net Pay', 'Superannuation']","['12.5', '6.5', '0', '0', '0', '0']","['340.77', '14.18', '354.95', '0', '354.95', '33.72']"
73,015JIYAA,Jiya Ali,25-12-84,"['Normal Hours', 'Sat Casual Ldg', 'Gross Taxable Total', 'Tax (Incl Adjust)', 'Net Pay', 'Superannuation']","['13', '6.5', '0', '0', '0', '0']","['354.4', '14.18', '368.58', '-3', '365.58', '35.02']"
74,015JIYAA,Jiya Ali,01-01-85,"['Normal Hours', 'Sat Casual Ldg', 'Gross Taxable Total', 'Tax (Incl Adjust)', 'Net Pay']","['13', '6.5', '0', '0', '0']","['354.4', '14.18', '368.58', '-3', '365.58']"
75,015JIYAA,Jiya Ali,08-01-85,"['Normal Hours', 'Sat Casual Ldg', 'Gross Taxable Total', 'Tax (Incl Adjust)', 'Net Pay', 'Superannuation', nan, 'Employee Previous Earnings', 'Shahzeb AnsariPTY LTD', nan, nan, nan, nan, nan, 'Description']","['13', '6.5', '0', '0', '0', '0', nan, nan, nan, nan, nan, nan, nan, nan, 'Hours']","['354.4', '14.18', '368.58', '-3', '365.58', '70.03', nan, nan, nan, 'Page 190 of 553', nan, nan, nan, nan, 'Amount']"
76,015JIYAA,Jiya Ali,15-01-85,"['Normal Hours', 'Sat Casual Ldg', 'Gross Taxable Total', 'Tax (Incl Adjust)', 'Net Pay', 'Superannuation']","['6.5', '6.5', '0', '0', '0', '0']","['177.2', '14.18', '191.38', '0', '191.38', '18.18']"
